Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
CNG,L T Verrastro Inc,700 Moosic Rd,,Old Forge,PA,18518,,570-471-3905,E,,Public - Limited hours,1pm- 6pm M-F; 24 hours Sat and Sun,M V,,B,3600,,,,,,,200-9,41.3634,-75.730103,2023-08-10,61681,2024-05-08 17:04:37 UTC,P,,,2015-10-30,,HD,,,,US,,,,Public - Heures limitées,,public,LIMITED_HOURS,,STANDALONE_STATION,2,,500,77,,,,,,,,B,3600,HD,,,false,,,,,,false,,HD,
CNG,First Alt Fuel Inc,425 N Bois-D-Arc,One block north of downtown Tyler,Tyler,TX,75702,,903-360-8822,E,,Public - Credit card at all times,24 hours daily; contact station for First Alt Fuel card,D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,32.354553,-95.302495,2023-06-12,61853,2024-01-31 22:07:01 UTC,P,,,2014-05-21,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,519,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,GAIN Clean Fuel - Calera,8280 Highway 25,,Calera,AL,35040,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,33.09335,-86.792432,2023-04-06,61864,2024-01-31 22:07:01 UTC,P,,,2014-06-06,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,2,,975,36000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Piedmont Natural Gas - Greensboro,2611 Greengate Dr,"Near I-85/I-40 Exit 36, Randleman Rd. Dispenser is in the rear, behind a gate that is open during business hours",Greensboro,NC,27406,,877-840-0043,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,36.02452,-79.797974,2023-07-11,61868,2024-01-31 22:07:01 UTC,T,,,2014-05-29,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,NONE,30,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Hutch's C-Store #120,610 NE Highway 66,,Sayre,OK,73662,,580-928-3847,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,35.309665,-99.631741,2023-10-12,61871,2024-01-31 22:07:01 UTC,P,,,2014-08-15,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,CNGnGo,4333 W 530 Rd,,Pryor Creek,OK,74361,,918-825-3370,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FleetOne FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,36.249164,-95.333829,2023-10-12,62063,2024-01-31 22:07:01 UTC,P,,,2014-07-17,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,Sapphire Gas Solutions,255 E Commercial Ave,N Dogwood St,El Centro,CA,92243,,442-215-2382,E,,Public - Credit card at all times,24 hours daily,M V Wright_Exp,,Q,3600,,,,,,,200-8,32.794671,-115.539473,2023-07-11,62105,2024-01-31 22:07:01 UTC,P,,,2014-08-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,96000,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,GAIN Clean Fuel - Carthage,1058 Highway 59 S,Located at Gateway Travel Plaza. The station is located south of Carthage along Highway 59 S and the SW Loop.,Carthage,TX,75633,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,32.181782,-94.334174,2023-04-06,62106,2024-01-31 22:07:01 UTC,P,,,2014-05-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,3,,1050,36000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,St. Cloud Metro Bus,665 Franklin Ave,,St. Cloud,MN,56304,,320-529-4483,E,,Public - Credit card at all times,"7am-10pm M-F, 8am-6pm Sat and Sun; station is also available after hours",A D M V,,Q,3600,,,,,,,200-9,45.575899,-94.149195,2024-05-09,62108,2024-05-09 20:33:30 UTC,LG,,,2015-05-22,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,IGS CNG Services - City of Dayton,1830 E Monument Ave,,Dayton,OH,45402,,877-742-4476,E,,Public - Credit card at all times,24 hours daily,A Comdata D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,39.771034,-84.165929,2023-05-03,62112,2024-01-31 22:07:01 UTC,P,,,2015-02-16,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,Muncie Sanitary District,900 E Centennial Ave,,Muncie,IN,47303,,765-747-4865,E,,Public - Credit card at all times,24 hours daily,M V Wright_Exp,,Q,3600,,,,,,,200-8,40.20875,-85.376303,2023-10-12,62230,2024-01-31 22:07:01 UTC,LG,,,2014-06-18,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,Beyond6,107 Tilton Rd SE,Near exit 326 on Interstate 75,Dalton,GA,30721,,877-872-3966,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Wright_Exp,,Q,3600,,,,,,,200-8,34.65542,-84.978235,2023-04-06,62257,2024-01-31 22:07:01 UTC,P,,,2015-10-23,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,NONE,840,56250,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Piedmont Natural Gas - Nashville,541 Spence Ln,,Nashville,TN,37210,,877-840-0043,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,36.1425,-86.722855,2023-07-11,62264,2024-01-31 22:07:01 UTC,T,,,2014-07-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,4,NONE,,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Mannford Compressed Natural Gas,210 E Trower Blvd,"Highway 51; next to Phillips 66, in front of H&R Block",Mannford,OK,74044,,918-865-4314,E,,Public - Credit card at all times,24 hours daily,A D M V,,Q,3600,,,,,,,200-8,36.127057,-96.352955,2023-10-12,62266,2024-04-22 15:08:55 UTC,LG,,,2016-01-20,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,Sparq - Trinidad,806 E Goddard Ave,"Immediate I-25 Access, Exit 15/US-160E toward Goddard Ave. Co-located with Shell convenience store.",Trinidad,CO,81082,,844-772-7764,E,,Public - Credit card at all times,24 hours daily,FuelMan GasCard M V Wright_Exp,,Q,3600,,,,,,,200-9,37.183969,-104.499646,2024-01-09,62268,2024-01-31 22:07:01 UTC,P,,,2015-10-14,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,2,NONE,,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Oklahoma City Solid Waste Division,11501 N Portland Ave,,Oklahoma City,OK,73120,,405-749-3092,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Wright_Exp,,Q,3600,,,,,,,200-9,35.58558,-97.58744,2023-10-12,62313,2024-01-31 22:07:01 UTC,P,,,2014-02-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,Seaboard Energy,3271 US Highway 54,Southeast side of U.S. Highway 54 across from the main driveway off Highway 54,Guymon,OK,73942,,580-468-3790,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,36.70659580000002,-101.4432073,2023-12-13,62382,2024-01-31 22:07:01 UTC,P,,,2014-07-29,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,4,,1500,60000,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,Beyond6,4100 Heckscher Dr,Station is co-located with Gate Petroleum.,Jacksonville,FL,32226,,877-872-3966,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Wright_Exp,,Q,3600,,,,,,,200-9,30.40993,-81.558774,2023-04-06,62410,2024-01-31 22:07:01 UTC,P,,,2015-10-07,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,3,NONE,700,56250,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Beyond6,9711 Mining Dr,,Jacksonville,FL,32257,,877-872-3966,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Wright_Exp,,Q,3600,,,,,,,200-9,30.186846,-81.56631,2023-04-06,62411,2024-01-31 22:07:01 UTC,P,,,2015-01-21,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,NONE,900,28125,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Trillium - Dillon Transport,1009 E Canal St,Station is behind a Circle K at 50th St and Madison Ave,Mulberry,FL,33860,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D EFS FuelMan M TCH Tchek Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,27.89457,-81.964574,2023-12-13,62412,2024-01-31 22:07:01 UTC,P,,,2015-03-06,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,1400,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,All American Waste,19 Wheeler St,,New Haven,CT,06512,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy D FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,41.294864,-72.899122,2023-10-12,62443,2024-04-29 18:02:20 UTC,P,,,2015-08-05,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,2,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Beyond6,4011 16th St SW,Station is directly off of US 30/US 65 and across from Frito-Lay North America's Canton plant. At the intersection of 16th St SW and Industry Dr.,Canton,OH,44710,,877-872-3966,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Wright_Exp,,Q,3600,,,,,,,200-8,40.783185,-81.420644,2023-04-06,62451,2024-01-31 22:07:01 UTC,P,,,2014-10-18,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,NONE,800,28125,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Beyond6,330 Farm to Market Rd 1189,,Brock,TX,76087,,877-872-3966,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Wright_Exp,,Q,3600,,,,,,,GPS,32.69846536870075,-97.95969484130859,2023-04-06,62454,2024-01-31 22:07:01 UTC,P,,,2015-05-20,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,NONE,2800,28125,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,GAIN Clean Fuel - Nexus Natural Gas,380 Grand Island Blvd,,Tonawanda,NY,14150,,716-553-5512  800-438-7912,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,42.983441,-78.91425,2023-04-06,62471,2024-01-31 22:07:01 UTC,P,,,2015-08-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,900,34500,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Beyond6,1130 W Highway 25,Co-Located with Time Out Travel Center,Newport,TN,37821,,877-872-3966,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Wright_Exp,,Q,3600,,,,,,,200-9,35.972547,-83.247995,2023-04-06,62538,2024-01-31 22:07:01 UTC,P,,,2015-08-07,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,3,NONE,755,56250,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,GAIN Clean Fuel - Aurora,19401 E 32nd Pkwy,,Aurora,CO,80011,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; contact 920-243-5856 to set up account; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,39.75968,-104.761488,2023-04-06,62543,2024-01-31 22:07:01 UTC,P,,,2014-07-11,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,975,36000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,GAIN Clean Fuel - Fort Wayne,10317 Bluffton Rd,,Fort Wayne,IN,46809,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; contact 920-243-5856 to set up account; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,40.989957,-85.168267,2023-04-06,62544,2024-01-31 22:07:01 UTC,P,,,2014-07-12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,2,,975,36000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,GAIN Clean Fuel - Gary,6700 W 15th Ave,,Gary,IN,46406,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; contact 920-243-5856 to set up account,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,41.58805,-87.419547,2023-04-06,62545,2024-01-31 22:07:01 UTC,P,,,2014-07-13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,975,36000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Refuel CNG,1330 W Jackson St,"At the intersection of routes 84 and 19 in south central Georgia, about 50 miles north of Tallahassee",Thomasville,GA,31792,,229-227-5499,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,30.818047,-83.999657,2024-01-09,62603,2024-01-31 22:07:01 UTC,LG,,,2014-06-24,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
ELEC,Maine Organic Farmers and Gardeners Association,294 Crosby Brook Rd,,Unity,ME,04988,,207-568-4142,E,,Public - Call ahead,Dawn to dusk daily,,,,,,2,,,Non-Networked,,GPS,44.590314,-69.289139,2023-04-06,62734,2024-01-31 22:07:01 UTC,P,,,2014-06-05,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,HD,false
CNG,Clean Energy - Albuquerque Flying J #689,9911 Avalon Rd NW,LCNG station,Albuquerque,NM,87105,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M Proprietor TCH Tchek V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,35.079896,-106.746225,2023-09-14,62775,2024-01-31 22:07:01 UTC,P,,,2014-07-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,1,NONE,,,,,,,,,,Q,3000 3600,HD,,,false,,,,,,true,,HD,
CNG,GAIN Clean Fuel - Johnstown,157 Vo Tech Dr,It is easiest for truck traffic to access the station from the entrance on Vo Tech Drive.,Johnstown,PA,15904,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; contact 920-243-5856 to set up account; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,40.27102,-78.83327,2023-04-06,62906,2024-01-31 22:07:01 UTC,P,,,2014-11-20,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,975,36000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,GAIN Clean Fuel - Forrest City,3400 Commerce Dr,,Forrest City,AR,72335,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; contact 920-243-5856 to set up account; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M Proprietor TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,35.042134,-90.810704,2023-04-06,62907,2024-01-31 22:07:01 UTC,P,,,2014-10-21,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,975,36000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,GAIN Clean Fuel,725 Legionnaire Dr,,Fredericksburg,PA,17026,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; contact 920-243-5856 to set up account; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,40.45023131319861,-76.41577569444274,2023-04-06,62908,2024-01-31 22:07:01 UTC,P,,,2018-06-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,975,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,GAIN Clean Fuel - Smyrna,4960 Plant Atkinson Rd,,Smyrna,GA,30080,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,33.8324679,-84.4810285,2023-04-06,62909,2024-01-31 22:07:01 UTC,P,,,2015-06-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,975,36000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,GAIN Clean Fuel - Sanford,2509 Cox Mill Rd,,Sanford,NC,27332,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; contact 920-243-5856 to set up account; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,35.458359,-79.108203,2023-04-06,62910,2024-01-31 22:07:01 UTC,P,,,2015-03-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,975,75000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,GAIN Clean Fuel - Tampa,8346 E Martin Luther King Blvd,,Tampa,FL,33619,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; contact 920-243-5856 to set up account,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,27.98225685262865,-82.36160713393784,2023-04-06,62911,2024-01-31 22:07:01 UTC,P,,,2015-10-30,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,2,,975,36000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,GAIN Clean Fuel - Des Moines,1205 NE Broadway Ave,,Des Moines,IA,50313,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; contact 920-243-5856 to set up account,A Comdata D M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,41.64338,-93.603529,2023-04-06,62912,2024-01-31 22:07:01 UTC,P,,,2015-01-12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,975,36000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,GAIN Clean Fuel - St. Louis,1400 S 2nd St,,St. Louis,MO,63104,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; station only has CT-5000 nozzles compatible for fueling heavy-duty vehicles; no light-duty fueling receptacles; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,38.611125,-90.193753,2023-04-06,62914,2024-01-31 22:07:01 UTC,P,,,2015-07-17,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,1463,36000,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Kwik Trip #210,1506 Black Ave,,Eau Claire,WI,54703,,715-835-7218,E,,Public,24 hours daily,A Cash Checks Comdata D EFS FleetOne M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,44.83312,-91.44934,2023-05-03,62915,2024-01-31 22:07:01 UTC,P,,,2014-08-06,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,1400,,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
CNG,Kwik Star #215,100 W 65th St,,Davenport,IA,52806,,563-386-8458,E,,Public,24 hours daily,A Cash Checks Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,41.585882,-90.573456,2024-03-14,62916,2024-03-14 18:02:10 UTC,P,,,2014-08-13,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,NONE,1400,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,Kwik Trip #306,105 W Tyranena Park Rd,,Lake Mills,WI,53551,,920-648-3033,E,,Public,24 hours daily,A Cash Checks D EFS M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,43.09014066781764,-88.9099794873108,2024-01-09,62917,2024-01-31 22:07:01 UTC,P,,,2014-08-19,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,1400,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,3G CNG,3529 Combine St,,Paso Robles,CA,93446,,805-286-3001,E,,Public - Credit card at all times,24 hours daily; Also accepts FleetPride,FuelMan M V Wright_Exp,,Q,3600,,,,,,,200-9,35.6451,-120.653671,2023-10-12,62933,2024-01-31 22:07:01 UTC,P,,,2014-09-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,NONE,,1000,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
CNG,TruStar Energy - Orlando,8520 Exchange Dr,,Orlando,FL,32809,,678-215-2762,E,,Public - Credit card at all times,24 hours daily,A Comdata D FuelMan M V,,Q,3600,,,,,,,200-8,28.441552,-81.411516,2023-09-14,62934,2024-01-31 22:07:01 UTC,P,,,2015-07-08,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
ELEC,Delaware Welcome Center and Travel Plaza,530 John F Kennedy Memorial Hwy,Located behind the Welcome Center in the truck stop area in the southwest section of the southbound side.,Newark,DE,19702,,302-731-8599,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,39.660766,-75.69348611,2024-02-12,62939,2024-02-12 21:24:44 UTC,P,,,2014-08-01,,,,,J1772,US,,,,Public,,public,,,REST_STOP,,,,,,,Free,,,,,,,,,,false,,,,,,,,HD,false
CNG,Love's Travel Stop #614,12605 Central Ave NW,"Along I-40, Exit 149.",Albuquerque,NM,87121,,505-831-5533,E,,Public,24 hours daily,A Cash Checks D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,35.064935,-106.784483,2023-12-13,62996,2024-01-31 22:07:01 UTC,P,,,2015-11-21,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Love's Travel Stop #553,1055 N Grand Canyon Blvd,"North of I-40, Exit 163",Williams,AZ,86046,,928-635-9958,E,,Public,24 hours daily,A Cash Checks D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,35.263617,-112.194139,2023-12-13,62997,2024-01-31 22:07:01 UTC,P,,,2015-04-09,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,1,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
CNG,Kwik Trip #222,3027 E 2nd St,,Superior,WI,54880,,715-392-2954,E,,Public,24 hours daily,A Cash Checks Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,46.698029,-92.035851,2023-05-03,63026,2024-01-31 22:07:01 UTC,P,,,2014-10-15,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,1400,,,,,,,,,Q,3600,HD,,,false,,,,,,true,,HD,
